플랫폼,브랜드,품목,제목,가격,이미지URL,매물URL
중고나라,보테가베네타,가방,[미개봉급 새상품] 보테가 베네타 인트레치아토 라지 베네토 메신저백,5380000,https://img2.joongna.com/media/original/2026/07/18/1784364991349bJa_3U6hN.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230743838
중고나라,보테가베네타,가방,보테가베네타 버킷백 스몰 블랙,1000000,https://img2.joongna.com/media/original/2026/07/21/1784630211737pEs_mDeqS.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230841325
중고나라,보테가베네타,가방,보테가베네타 크로스& 클러치 백 (정품),650000,https://img2.joongna.com/media/original/2025/12/06/1765020514525adt_l1Yxb.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/222665816
중고나라,보테가베네타,가방,보테가베네타 667298 버클 카세트백 블랙,3100000,https://img2.joongna.com/media/original/2026/05/18/1779109133696jeO_8rMCB.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228741644
중고나라,보테가베네타,가방,보테가베네타 628951/749878 패디드 테크 카세트백 블랙,2350000,https://img2.joongna.com/cafe-article-data/live/2025/05/16/1105643975/1747399296803_000_c4DMU_main.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/209970590
중고나라,보테가베네타,가방,보테가베네타 패디드 테크 카세트 백 백화점 풀구성 정품,1290000,https://img2.joongna.com/cafe-article-data/live/2025/06/11/1108289328/1749634450087_000_nmC93_main.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/212296857
중고나라,보테가베네타,가방,보테가베네타 토트백 시즌컬러 오렌지,4800000,https://img2.joongna.com/cafe-article-data/live/2024/12/21/1089944142/1734750349449_000_mkeXl_main.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/196299615
중고나라,보테가베네타,가방,보테가베네타 스웨이드 카룽 크로스바디 15 시즌백 (누나명품중고),850000,https://img2.joongna.com/media/original/2026/06/13/1781322241175Pa3_NEHmu.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229596552
중고나라,보테가베네타,가방,정품 보테가베네타 미니 카세트백 (핑크),420000,https://img2.joongna.com/media/original/2025/09/13/17577498676057Ar_REy8I.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/219391926
중고나라,보테가베네타,가방,보테가베네타 몰딩 숄더백,430000,https://img2.joongna.com/media/original/2026/08/02/1785623826529uCp_Vij0M.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231184350
중고나라,보테가베네타,가방,보테가베네타 호보백 오렌지,1150000,https://img2.joongna.com/media/original/2026/06/30/17827878377710PO_Flflq.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230155105
중고나라,보테가베네타,가방,보테가베네타 더블 놋 숄더백,750000,https://img2.joongna.com/media/original/2026/07/29/17852910856499vN_UNTAo.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231076130
중고나라,보테가베네타,가방,보테가베네타 패디드 카세트백 브라운 새상품급 (국내백화점 구매영수증 있음),1800000,https://img2.joongna.com/media/original/2026/07/18/1784336724451Rnu_vKC6c.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230729548
중고나라,보테가베네타,가방,보테가베네타 피라미드 시어링 파우치,350000,https://img2.joongna.com/media/original/2026/08/07/1786111139043SVU_pQyZ9.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231350222
중고나라,보테가베네타,가방,보테가베네타 안디아모 토트백 스몰,4500000,https://img2.joongna.com/media/original/2026/08/07/1786111142638GoY_mMtmZ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231350219
